명칭,지번주소,도로명주소,GRS80TM_X,GRS80TM_Y,latitude,longitude,Station_ID,Station_line,Area,구분(보류),주소(혼재)
개롱서점,,송파구 오금로 414 명문빌딩 지하 1층,,,37.49720786,127.1359163,,,,도서관,
거목서점,,서초구 신반포로 213 지하 9호,,,37.50727104,127.0072709,,,,도서관,
거북서점,,노원구 상계로 115,,,37.6576976,127.0674937,,,,도서관,
건영문고,,노원구 섬밭로 258 지하 1층,,,37.63910978,127.0649151,,,,도서관,
경일서점,,성동구 성수일로 33 지하 1층,,,37.54364277,127.0491876,,,,도서관,
경희문고,,동대문구 경희대로 17,,,37.59315711,127.0524479,,,,도서관,
계성문고,,성북구 길음로 33 2층,,,37.60504925,127.0220094,,,,도서관,
고래서점,,용산구 한강대로 307 1층,,,37.54572765,126.9715375,,,,도서관,
고려서점,,강서구 강서로47길 26 지하 1층,,,37.552876,126.8347796,,,,도서관,
고시책사랑,,관악구 호암로26길 27,,,37.4706007,126.9352363,,,,도서관,
고요서사,,용산구 신흥로15길 18-4,,,37.54437666,126.9858576,,,,도서관,
곰서점,,동작구 양녕로 186 지하 1층,,,37.49791392,126.9435904,,,,도서관,
공상온도,,마포구 동교로 23길40 지하 1층,,,37.55765748,126.9198091,,,,도서관,
공손서점,,강동구 동남로75길 19 지하 1층,,,37.55413021,127.1551777,,,,도서관,
공손서점,,광진구 아차산로70길 17-17,,,37.54169929,127.1025258,,,,도서관,
공신서점,,양천구 신정로13길 22,,,37.51142543,126.8431316,,,,도서관,
공씨책방(성수점),,성동구 광나루로 130 106호-라,,,37.55097877,127.0447207,,,,도서관,
공씨책방(신촌점),,서대문구 신촌로 55-2,,,37.5568761,126.932749,,,,도서관,
공일서점,,노원구 공릉로 101 경동상가 1층,,,37.61930144,127.0778417,,,,도서관,
공작문고,,마포구 성산로 128 마포중앙도서관 지하 1층,,,37.56379544,126.9082019,,,,도서관,
과학책방 갈다,,종로구 삼청로10길 18,,,37.58763566,126.9820384,,,,도서관,
관객의 취향,,관악구 관악로 204 301호,,,37.48296173,126.9542948,,,,도서관,
광명문고,,은평구 수색로 268,,,37.5829395,126.8947019,,,,도서관,
광진서적,,광진구 광나루로36길 76,,,37.5416637,127.0854335,,,,도서관,
광평서점,,강남구 광평로 63,,,37.48286093,127.0796263,,,,도서관,
교문서적,,강서구 공항대로39길 100,,,37.56361691,126.8473931,,,,도서관,
교보문고(가든파이브 바로드림센터),,송파구 충민로 66 가든파이브 라이프 리빙관 현대시티몰 4층,,,37.47761484,127.1249618,,,,도서관,
교보문고(강남점),,서초구 강남대로 465 교보타워 지하 1~지하 2층,,,37.50375605,127.0241095,,,,도서관,
교보문고(건대 바로드림센터),,능동로 92 롯데백화점 스타시티점 지하1층,,,37.53899977,127.0712144,,,,도서관,
교보문고(광화문점),,종로구 종로 1 교보생명빌딩 지하 1층,,,37.57095784,126.9779288,,,,도서관,
교보문고(동대문 바로드림센터),,중구 장충단로13길 20 현대시티아울렛 지하 1층,,,37.56873455,127.0076665,,,,도서관,
교보문고(디큐브시티 바로드림센터),,구로구 경인로 662 현대백화점 지하 1층,,,37.50812307,126.888213,,,,도서관,
교보문고(목동점),,양천구 목동서로 159-1 CBS 지하 1층,,,37.52823182,126.8749907,,,,도서관,
교보문고(수유 바로드림센터),,강북구 도봉로 348 교보생명빌딩 지하 1층,,,37.6383189,127.0265481,,,,도서관,
교보문고(신논현역스토어),,강남구 봉은사로 102 지하1층,,,37.50463416,127.0250313,,,,도서관,
교보문고(영등포점),,영등포구 영중로 15 타임스퀘어 멀티플렉스 2층,,,37.51723326,126.903716,,,,도서관,
교보문고(은평 바로드림센터),,은평구 통일로 1050 롯데몰 3층,,,37.63753667,126.9179003,,,,도서관,
교보문고(잠실점),,송파구 올림픽로 269 롯데 캐슬프라자 지하 1층,,,37.51442735,127.1006114,,,,도서관,
교보문고(천호점),,강동구 올림픽로 664 대우한강베네시티 지하 1층,,,37.54055538,127.1249758,,,,도서관,
교보문고(청량리 바로드림센터),,동대문구 왕산로 214 롯데백화점 청량리점 지하 1층,,,37.58419614,127.0511471,,,,도서관,
교보문고(합정점),,마포구 월드컵로3길 14 딜라이트스퀘어 2차(지하 1층) 1차(지하 2층),,,37.55100797,126.911649,,,,도서관,
교보서적,,강서구 양천로 87 대일빌딩 지하,,,37.57360861,126.8136505,,,,도서관,
구일서점,,구로구 구일로4길 66,,,37.49368169,126.8763089,,,,도서관,
그날이오면 ,,관악구 신림로 14길 26,,,37.47189358,126.9383179,,,,도서관,
그래서,,중구 동호로 37길 20 A동 2층 132호,,,37.56872417,127.0008056,,,,도서관,
그랜드문고,,노원구 한글비석로 253,,,37.6504237,127.0763481,,,,도서관,
그린북스,,중랑구 봉화산로 94 2층,,,37.60208775,127.0849258,,,,도서관,
그린서적,,용산구 장문로 96,,,37.52597033,127.0001261,,,,도서관,
그림책방 곰곰,,마포구 연남로 61-1 1층,,,37.56462283,126.9198304,,,,도서관,
그림책숲,,위례성대로 66 3층,,,37.51470175,127.1194229,,,,도서관,
글방,,중구 청계천로 274 다7호,,,37.56942586,127.0080476,,,,도서관,
글벗서점,,마포구 신촌로 48,,,37.55683681,126.9313194,,,,도서관,
글벗서점,,강남구 도곡로 516 삼성상가,,,37.49918128,127.0629879,,,,도서관,
글벗서점,,은평구 은평로 66,,,37.59879593,126.9151238,,,,도서관,
글빛문고,,양천구 목동중앙로 43,,,37.533541,126.8695252,,,,도서관,
기독성문서적,,중구 청계천로 274 다26호,,,37.56942586,127.0080476,,,,도서관,
깡지서점,,관악구 신림로 30길 21,,,37.47318034,126.9358177,,,,도서관,
꼬리달린책방(협동조합 카페마을),,양천구 목동 536-11 화이트빌 1층,,,37.54447865,126.8739729,,,,도서관,
꽃피는책,,양천구 목동중앙북로16길 58 1층,,,37.54353549,126.8738048,,,,도서관,
나나문고,,강남구 선릉로 221 도곡렉슬상가,,,37.49420684,127.0497348,,,,도서관,
나라문고,,강서구 강서로 247 지하,,,37.54779279,126.8360362,,,,도서관,
나무곁에서서,,강서구 강서로76길 19 1층,,,37.56934296,126.8426277,,,,도서관,
나비루,,송파구 올림픽로10길 40 102호,,,37.50818302,127.081577,,,,도서관,
날일달월,,광진구 아차산로78길 7 유진스웰 B 202호,,,37.5503756,127.1092971,,,,도서관,
남영서점,,동작구 서달로 149,,,37.50677051,126.9614626,,,,도서관,
낫저스트북스,,성동구 성수일로1길 10-1 1층,,,37.54190862,127.047425,,,,도서관,
노른자책방,,영등포구 영등포로5길 28 2층,,,37.52443186,126.8847533,,,,도서관,
노말에이,,중구 마른내로 12 4층,,,37.56460792,126.9891161,,,,도서관,
노원문고 본점,,노원구 동일로 1384 주공 602동 상가빌등 지하1층,,,37.65234567,127.0615671,,,,도서관,
노원문고 제5매장,,노원구 상계로 59 동명빌딩 지하1층,,,37.65616028,127.0615152,,,,도서관,
노원문고 중계점,,노원구 중계로 206 지하1층,,,37.65084171,127.0775257,,,,도서관,
뉴타운문고,,강북구 도봉로 45 숭인시장 나진동1호,,,37.61314356,127.0294532,,,,도서관,
늘벗서점,,관악구 신림로 83,,,37.47034117,126.9401232,,,,도서관,
늘푸른글방,,영등포구 영등포로 418-1,,,37.51259902,126.9243748,,,,도서관,
니은서점,,은평구 연서로26길 35,,,37.61514899,126.9221987,,,,도서관,
다름상상,,광진구 구의로16길 93 101호,,,37.54146317,127.0946077,,,,도서관,
다모아헌책방,,동작구 사당로17길 25,,,37.4842974,126.9735363,,,,도서관,
다산서적,,관악구 대학6길 19 서웅고시원룸,,,37.46893814,126.9365331,,,,도서관,
다솜문고,,관악구 문성로 115,,,37.47801776,126.9163537,,,,도서관,
다솜서점,,노원구 동일로 1677 제성빌딩 지하 1층,,,37.67818419,127.0549684,,,,도서관,
다시서점,,방화대로33길 13 1층,,,37.56841566,126.8157868,,,,도서관,
다온책방,,성북구  한천로68길 31 1층,,,37.60915189,127.0658626,,,,도서관,
달걀책방,,서대문구 성산로9길 43-35 1층,,,37.56765993,126.9229877,,,,도서관,
달마헌책방,,관악구 남부순환로 1925 지하 1층,,,37.4775252,126.9632763,,,,도서관,
당인리수오재책방,,와우산로3안길 49-6 당인동,,,37.54706832,126.9206001,,,,도서관,
당인리책발전소,,마포구 월드컵로14길 10-8,,,37.555689,126.9111491,,,,도서관,
대광서림,,중구 청계천로 274 다9호,,,37.56942586,127.0080476,,,,도서관,
대교서적,,영등포구 국제금융로7길 22 대교비상가 116호,,,37.52325044,126.9330741,,,,도서관,
대륙서점,,동작구 성대로 40 1층,,,37.49894128,126.9332915,,,,도서관,
대림문고,,영등포구 대림로 199 1층,,,37.49856075,126.8979202,,,,도서관,
대민문고,,관악구 관악로 212 관악프라자 지하 1층,,,37.48362314,126.9551835,,,,도서관,
대성서점,,은평구 갈현로29길 51-30,,,37.62240897,126.9102646,,,,도서관,
대승서적,,종로구 율곡로14길 57,,,37.57377607,127.0041809,,,,도서관,
대영문고,,강서구 양천로 657,,,37.5526491,126.8704097,,,,도서관,
대영서림,,종로구 종로40가길 3,,,37.57027875,127.0064845,,,,도서관,
대원문고,,영등포구 당산로 45길 1 2층 205호,,,37.53323429,126.9005103,,,,도서관,
대원서적,,종로구 종로 258 A-7호,,,37.5706569,127.0064795,,,,도서관,
대원서점,,중구 청계천로 274 다12호,,,37.56942586,127.0080476,,,,도서관,
대원서점,,성북구 정릉로 241 1층,,,37.60529785,127.010903,,,,도서관,
대일서점,,금천구 시흥대로 474 1층,,,37.47586215,126.8990107,,,,도서관,
대지책문고,,강서구 등촌로39길 13 지하 1층,,,37.54552768,126.8614993,,,,도서관,
대천서점,,관악구 남부순환로 1734 지하 1층,,,37.48198569,126.9427729,,,,도서관,
대흥서점,,강북구 도봉로 49길 19,,,37.62495077,127.0254013,,,,도서관,
더레퍼런스,,종로구 자하문로24길 44 2층,,,37.58228897,126.9718052,,,,도서관,
더북소사이어티,,종로구 자하문로10길 22 2층,,,37.57931689,126.9727002,,,,도서관,
더북스 금성서적,,서초구 신반포로 31,,,37.5017593,126.9880466,,,,도서관,
더북스 동아서점,,강남구 압구정로 29길 68,,,37.53253638,127.0291865,,,,도서관,
더북스 한길서적(방배본점),,서초구 동작대로 132 지하 1층,,,37.48825796,126.9827699,,,,도서관,
더북스 한길서적(숭실대점),,동작구 상도로 347 지하 1층,,,37.49752877,126.9529285,,,,도서관,
더북스 한길서점(반포),,서초구 고무래로 22 지하 1층,,,37.5025732,127.0107579,,,,도서관,
더북스(신대방점),,상도로 37 주영빌딩 1층,,,37.50001128,126.9246811,,,,도서관,
더숲,,노원구 노해로 480 조광빌딩 지하 1 2층,,,37.65417942,127.0614351,,,,도서관,
더숲 초소책방,,인왕산로 172,,,37.58595334,126.964277,,,,도서관,
덕인서림,,중구 청계천로 274 다32호,,,37.56942586,127.0080476,,,,도서관,
도도봉봉,,도봉구 도봉로114길 57 1층,,,37.64767751,127.0374983,,,,도서관,
도시서점,,강남구 논현로 26길 43,,,37.48395959,127.0454923,,,,도서관,
도원문고,,성동구 독서당로 294 지하 1층,,,37.5479506,127.0216299,,,,도서관,
도화북스,,마포구 도화2길 27 3층,,,37.5395405,126.9494904,,,,도서관,
동남서적,,종로구 종로6가 267-1 A-18호 ,,,37.57104979,127.006996,,,,도서관,
동네책방개똥이네책놀이터,,마포구 성미산로3나길 16 1층,,,37.5602058,126.908687,,,,도서관,
동명서점,,종로구 종로 258 A-20호,,,37.5706569,127.0064795,,,,도서관,
동방서적,,구로구 경인로 219 지하,,,37.49681576,126.8450708,,,,도서관,
동북문고,,강동구 양재대로 1341 지하 1층,,,37.52615734,127.1351684,,,,도서관,
동신서림,,중구 청계천로 246  다139호,,,37.56936838,127.0047211,,,,도서관,
동아서점,,도봉구 덕릉로 253,,,37.64029729,127.0393961,,,,도서관,
동아서점,,중구 청계천로 274 다11호,,,37.56942586,127.0080476,,,,도서관,
동양서림,,종로구 창경궁로 271-1,,,37.58556826,127.0006014,,,,도서관,
동일서점,,금천구 금하로 771,,,37.45050633,126.9155489,,,,도서관,
동지서적,,종로구 김상옥로 64-1 1층,,,37.57336582,127.0048969,,,,도서관,
동화마을,,중구 청계천로 274 다91호,,,37.56942586,127.0080476,,,,도서관,
두나서점(도곡점),,강남구 선릉로 325 지하 1층,,,37.49859224,127.0515659,,,,도서관,
드림서점,,관악구 은천로25길 27 하우젠빌 104호,,,37.48794795,126.9493096,,,,도서관,
땡스북스,,마포구 양화로6길 57-6,,,37.54886806,126.9177079,,,,도서관,
라이너노트,,마포구 양화로15안길 6,,,37.55446549,126.9188414,,,,도서관,
라이프북스,,강남구 선릉로 741 지하 1층,,,37.5204674,127.0398569,,,,도서관,
레드북스,,종로구 통일로 150-1,,,37.56774648,126.9650941,,,,도서관,
로데오문고,,송파구 동남로 163 지하 1층,,,37.49286661,127.128283,,,,도서관,
로뎀서적,,강서구 월정로 128-1,,,37.53063817,126.8381598,,,,도서관,
로프트북스,,종로구 창의문로 129 2층,,,37.5923736,126.9659978,,,,도서관,
마당책방,,난계로27길 30-7,,,37.57332039,127.0212817,,,,도서관,
마들문고,,노원구 동일로 1550 고려프라자빌딩 지하 1층,,,37.66691162,127.0575497,,,,도서관,
마마스북스,,마포구 양화로8길 25-3 2층,,,37.569245,127.00609,,,,도서관,
마음책방 서가는,,종로구 창경궁로35길 21 1층,,,37.58698605,127.0017643,,,,도서관,
마이어 날다,,용산구 서빙고로 17 용산센트럴파크 해링턴스퀘어 상가 Mall D 2층 43호,,,37.52690561,126.9665662,,,,도서관,
마중물서점,,송파구 삼전로 99 대성빌딩 지하 1층,,,37.50726237,127.0901339,,,,도서관,
마포문고,,큰우물로 60,,,37.54181414,126.9447905,,,,도서관,
마포문구문고,,강서구 화곡로 404 1층,,,37.55924246,126.8544406,,,,도서관,
만나서적,,종로구 율곡로14길 57 1층,,,37.57377607,127.0041809,,,,도서관,
만유인력,,손기정로 52,,,37.55617216,126.9623763,,,,도서관,
만점북스,,영등포구 당산로44길3 118호,,,37.53191435,126.9010775,,,,도서관,
만화뱅크,,노원구 초안산로 19,,,37.62954665,127.0541691,,,,도서관,
만화살롱 유어마나,,마포구 와우산로 13 지하 1층,,,37.54565425,126.9227213,,,,도서관,
매거진랜드,,마포구 잔다리로6길 17 1층,,,37.55224414,126.9201179,,,,도서관,
매일문고,,은평구 서오릉로 133 1층,,,37.61062883,126.9178217,,,,도서관,
메종인디아 트래블앤북스,,서초구 방배로23길 31-43 1층,,,37.48508984,126.9922195,,,,도서관,
명덕서점,,강서구 공항대로36길 91,,,37.5544673,126.8362392,,,,도서관,
명지서점,,서대문구 가좌로 120 1층,,,37.58322713,126.9255128,,,,도서관,
모닝책서점(모닝글로리),,도봉구 시루봉로 71 청구상가B동 지하 1층,,,37.65716057,127.0275933,,,,도서관,
모닥킨상점,,연희맛로 17-13 2층,,,37.56677781,126.9290862,,,,도서관,
모모,,도봉로181나길 16 B1,,,37.68345125,127.0444235,,,,도서관,
목동문고,,양천구 목동서로 400 10단지 아파트 A 상가 지하 1층,,,37.51500506,126.8580457,,,,도서관,
무아레 서점,,천호대로89길 9 2층,,,37.56228522,127.0680643,,,,도서관,
무엇보다 책방,,송파구 백제고분로 45길 30 305호 ,,,37.51049471,127.1084796,,,,도서관,
무학서적,,성동구 행당로 101,,,37.55783178,127.0301562,,,,도서관,
문성서점,,중구 청계천로 274 다82호,,,37.56942586,127.0080476,,,,도서관,
문학살롱 초고,,독막로2길 30,,,37.54727401,126.9142783,,,,도서관,
문향서점,,중구 수표로2길 11 1층,,,37.56223378,126.9911499,,,,도서관,
문화문고,,서대문구 간호대로 4,,,37.59663765,126.9490122,,,,도서관,
문화서점,,마포구 성암로 267 mbc 1층,,,37.58112342,126.890989,,,,도서관,
문화서점,,동작구 상도로 175,,,37.50454902,126.9382077,,,,도서관,
문화서점,,성북구 정릉로 330-1,,,37.60196033,127.0197434,,,,도서관,
미스터리 유니온,,서대문구 이화여대길 88-11,,,37.55935841,126.9437109,,,,도서관,
미하북스,,은평구 증산로21길 10-1 1층,,,37.59601054,126.9136736,,,,도서관,
민영서점,,도봉구 도봉로 180나길 41 한신쇼핑 3층 318호,,,37.68434454,127.0498958,,,,도서관,
민중서림,,중구 청계천로 274 다14호,,,37.56942586,127.0080476,,,,도서관,
믿음문고,,서초구 양재천로 95-4 1층,,,37.47619357,127.0395963,,,,도서관,
밍키,,중구 청계천로 274 다10호,,,37.56942586,127.0080476,,,,도서관,
바람길,,중랑구 망우로 332,,,37.59700674,127.0892755,,,,도서관,
반도서점,,금천구 독산로 136,,,37.45950062,126.9052313,,,,도서관,
밤의서점,,서대문구 성산로 309-51,,,37.56671359,126.9240556,,,,도서관,
배광서점,,양천구 목동중앙남로 28,,,37.53647642,126.8673893,,,,도서관,
배화우리서점,,종로구 필운대로1길 31,,,37.57777837,126.9677399,,,,도서관,
백호서점문구,,마포구 광성로6안길 10 1층,,,37.54886866,126.9381762,,,,도서관,
번동문고,,강북구 오현로 191,,,37.62882043,127.0391947,,,,도서관,
번역가의 서재,,마포구 동교로17길 67 1층 101호,,,37.55765179,126.9142773,,,,도서관,
법문서적,,신림로23길 16 2층,,,37.47048117,126.9344768,,,,도서관,
벧엘서점,,강서구 강서로47길 36,,,37.55295337,126.8341859,,,,도서관,
별책부록,,용산구 신흥로16길 7 1층,,,37.54493118,126.9869973,,,,도서관,
보람문고,,노원구 한글비석로 466 지하 1층,,,37.66457189,127.0664179,,,,도서관,
보성서점,,강동구 양재대로89길 28,,,37.52689198,127.133932,,,,도서관,
보안책방,,종로구 효자로 33 2층,,,37.57911789,126.9736303,,,,도서관,
본동서적,,금천구 금하로 631-7,,,37.45514372,126.9012035,,,,도서관,
부비프,,성북구 보문로30가길 31 1층,,,37.58926091,127.0214972,,,,도서관,
부쿠,,종로구 인사동길 49 안녕인사동 4층,,,37.57446687,126.9835522,,,,도서관,
북라인,,관악구 신림로28길 81,,,37.47202216,126.9378065,,,,도서관,
북바이북,,종로구 새문안로5길 19 로얄빌딩 1층,,,37.57202956,126.9742933,,,,도서관,
북뱅크,,노원구 한글비석로 242 지하 1층,,,37.6492349,127.0769736,,,,도서관,
북새통문고,,마포구 양화로 188 5층,,,37.55774581,126.9264983,,,,도서관,
북스리브로(구로점),,구로구 구로중앙로 152 NC신구로점 5층,,,37.50116014,126.882773,,,,도서관,
북스리브로(상봉점),,중랑구 상봉로 131 지하 1층,,,37.59740662,127.0921776,,,,도서관,
북스토어17,,독막로5길 33 1층,,,37.54943953,126.9185605,,,,도서관,
북스피리언스,,마포구 연남로11길 34 지하 1층,,,37.56540751,126.9170931,,,,도서관,
북악서점,,성북구 정릉로 159,,,37.60779676,127.0027864,,,,도서관,
북오피스,,강서구 공항대로48길 47,,,37.55261303,126.8545282,,,,도서관,
북촌책방,,종로구 북촌로5길 19-12,,,37.5789522,126.9842012,,,,도서관,
북커스,,평창30길 10 2층,,,37.6109244,126.9751427,,,,도서관,
북티크,,마포구 양화로 107 1층,,,37.55358661,126.9187818,,,,도서관,
북파크,,용산구 이태원로 294,,,37.54086944,127.0024853,,,,도서관,
비블리오테카,,마포구 희우정로16길 50 지하 1층,,,37.55474866,126.9047167,,,,도서관,
비플랫폼(B-Platform),,마포구 독막로2길 22 3층,,,37.54763092,126.9144439,,,,도서관,
비화림,,종로구 창덕궁길 153 1층,,,37.58298867,126.9873972,,,,도서관,
사가정문고,,중랑구 사가정로 398 지하 1층,,,37.58028764,127.0888166,,,,도서관,
사슴책방(경리단점),,용산구 녹사평대로46길 16 1층 오른쪽,,,37.53715373,126.9876675,,,,도서관,
사슴책방(성산점),,마포구 성미산로13길 110,,,37.56576617,126.9162929,,,,도서관,
사유의 사유,,도봉구 방학로 3길 12,,,37.6621909,127.0407489,,,,도서관,
사이에 in 공간인흑석,,동작구 흑석로5길 94,,,37.50928639,126.9588126,,,,도서관,
사이에 in 전진 문화사,,종로구 수표로18길 21-4,,,37.56945894,126.9908617,,,,도서관,
사적인서점,,마포구 성미산로1길 92,,,37.56158765,126.9060384,,,,도서관,
사진책방 고래,,종로구 자하문로 106 지하1층,,,37.58537668,126.9703564,,,,도서관,
사해책방 ,,양천구 목동중앙북로 33-20,,,37.54864596,126.8682829,,,,도서관,
산책,,한천로26길 48-12 듀펠센터 1층,,,37.57061701,127.0678881,,,,도서관,
산책자,,성지길 36 3층,,,37.5471544,126.9129891,,,,도서관,
살롱 도스또옙스끼,,은평구 가좌로 317 2층,,,37.59580973,126.9097156,,,,도서관,
살롱드북(쌀롱드북),,관악구 남부순환로231길 11 태주빌라 1층,,,37.48039477,126.9569792,,,,도서관,
삼보서점문구,,관악구 인헌9길 31,,,37.47280985,126.9685786,,,,도서관,
삼환서점,,강동구 구천면로 427,,,37.55050639,127.1461468,,,,도서관,
상계문고,,노원구 동일로 1361 상계주공2단지상가 지하 1층,,,37.65006498,127.0612842,,,,도서관,
상상아이서점,,강서구 강서로48길 39 2층 ,,,37.5525607,126.8385922,,,,도서관,
상상하는 삐삐,,중랑구 중랑천로 117,,,37.59570848,127.0720292,,,,도서관,
상암 누리문고,,마포구 월드컵북로 396 누리꿈스퀘어 지하1층 1093,,,37.57944191,126.8903226,,,,도서관,
상현서림,,중랑구 답십리로77길 39,,,37.5733742,127.081476,,,,도서관,
새고서림,,남부순환로157길 63 1층,,,37.4846461,126.9170932,,,,도서관,
새벽감성1집,,양천구 월정로50길 16-8 1층,,,37.54133887,126.8316923,,,,도서관,
샘서림,,개포로 218,,,37.47850244,127.046661,,,,도서관,
생각의 주인,,솔밭로7길 17,,,37.48027196,126.9633731,,,,도서관,
서문서점,,중구 청계천로 274 다87호,,,37.56942586,127.0080476,,,,도서관,
서사 당신의 서재,,용산구 대사관로 6길 5 6층,,,37.53411088,127.0003518,,,,도서관,
서울의 시간을 그리다,,서대문구 독립문로 31-6,,,37.56945215,126.9616107,,,,도서관,
서울책방,,중구 세종대로 110 지하 1층,,,37.56631742,126.9778292,,,,도서관,
서일서적,,중랑구 용마산로 86길 15,,,37.58634569,127.0961214,,,,도서관,
서적백화점,,강남구 개포2동 168-8 지하 1층,,,37.48333874,127.0601196,,,,도서관,
서점 리스본&포르투,,마포구 성미산로23길 60  ,,,37.56610369,126.9200702,,,,도서관,
서점 정치발전소,,마포구 독막로7길 8 2층,,,37.54825593,126.9187559,,,,도서관,
서점극장 라블레,,마포구 백범로25길 5 1층,,,37.54638507,126.9462977,,,,도서관,
서초서점(서초서적문구),,서초구 효령로 224,,,37.48329291,127.0085356,,,,도서관,
서촌 그 책방,,종로구 자하문로5가길 30-1,,,37.57875851,126.9703205,,,,도서관,
서향관,,중구 을지로20길 32-3 203호,,,37.56498098,126.9951959,,,,도서관,
석계문고,,노원구 화랑로 349 지하 1층,,,37.61537186,127.0666738,,,,도서관,
선경문고,,강남구 삼성로 311 제동빌딩,,,37.49964489,127.0601506,,,,도서관,
선서적,,금천구 독산로74길 6,,,37.46866206,126.9026334,,,,도서관,
선유서가,,영등포구 양평로30가길 22 1층,,,37.54263231,126.8908767,,,,도서관,
세륜서점,,송파구 오금로31길 13,,,37.5071717,127.1216332,,,,도서관,
세신서점,,송파구 양산로 14,,,37.49023952,127.1437991,,,,도서관,
소리북스,,성북구 성북로13길2 2층,,,37.59274943,127.0016836,,,,도서관,
소수책방,,중구 다산로20길 26 2층,,,37.55681312,127.0135208,,,,도서관,
소원책담,,종로구 혜화로 6길 17,,,37.58756324,127.0007693,,,,도서관,
송파문고,,송파구 송파대로37길 70 지하 1층,,,37.49965476,127.1046404,,,,도서관,
송파서적,,송파구 송파대로32길 8 1층,,,37.49681342,127.117596,,,,도서관,
수도서림,,광진구 용마산로22길 9 1층,,,37.56369692,127.0875821,,,,도서관,
수수책방,,토정로 8-7 1층,,,37.54538549,126.9118045,,,,도서관,
수수한 책방,,솔매로50길 81,,,37.62289862,127.0284367,,,,도서관,
숙명도서,,용산구 청파로47길 82,,,37.54514394,126.965943,,,,도서관,
순정책방,,강동구 동남로65길 15-5,,,37.54747901,127.1550007,,,,도서관,
순화동천,,서소문로9길 28,,,37.56361936,126.9703136,,,,도서관,
숨어있는 책,,마포구 신촌로12길 30 지하,,,37.55503325,126.9325099,,,,도서관,
숭실서점,,은평구 은평터널로7길 17-2 ,,,37.59231015,126.9044129,,,,도서관,
스쿨서점,,동작구 대방동길 71 1층,,,37.50445617,126.9251902,,,,도서관,
스타더스트,,종로구 새문안로5길 5-7 3층,,,37.57083352,126.9744443,,,,도서관,
스토리지북앤필름,,용산구 신흥로 115-1 1층,,,37.54474562,126.9831368,,,,도서관,
스토리지북앤필름(강남점),,강남구 강남대로 426 3층,,,37.50058313,127.0267613,,,,도서관,
스토리지북앤필름(후암점),,두텁바위로 94-1,,,37.54741549,126.9820979,,,,도서관,
스토리텔링,,성동구 서울숲4길 13 1층,,,37.54756905,127.0424499,,,,도서관,
스페인책방,,중구 퇴계로 36길 29 기남빌딩 5층 603호,,,37.56054635,126.9950575,,,,도서관,
스프링 플레어,,마포구 동교로27길 53 1층,,,37.56013049,126.9209422,,,,도서관,
시인서점,,양천구 오목로 41,,,37.52219667,126.8422007,,,,도서관,
시절인연,,성북구 보국문로16가길 43-20,,,37.61268385,127.0113192,,,,도서관,
신고서점,,도봉구 삼양로144길 21,,,37.65175543,127.0141334,,,,도서관,
신공손서점,,중랑구 봉화산로 194 지하 1층,,,37.60645263,127.094707,,,,도서관,
신동아문고,,영등포구 영등포로 382-1,,,37.513501,126.9205137,,,,도서관,
신목서점,,양천구 목동동로 130 C상가 지하 1층,,,37.514999,126.8712369,,,,도서관,
신성서림,,종로구 종로 258 A-8호,,,37.5706569,127.0064795,,,,도서관,
신일서점,,강북구 덕릉로 45,,,37.63464706,127.0188555,,,,도서관,
신협서점,,종로구 종로 258 A-20호,,,37.5706569,127.0064795,,,,도서관,
심지전문서적,,강남구 논현로 723 창성빌딩 1층,,,37.51660565,127.0292593,,,,도서관,
쌈북서점,,양천구 목동서로 277 1층,,,37.52245427,126.8694393,,,,도서관,
쌍문문고,,도봉구 도봉로 482 우성빌딩 지하 1층,,,37.64846313,127.0350076,,,,도서관,
쏘피아 서점,,서대문구 충정로 53 13층,,,37.56375123,126.9646327,,,,도서관,
쓸모의 발견,,도봉구 우이천로42길 37 1층 A001,,,37.65441743,127.018406,,,,도서관,
아운트,,강동구 양재대로 126길 54 101호,,,37.54334035,127.1453044,,,,도서관,
아인서점,,마포구 월드컵로3길 31-30 3층,,,37.54991741,126.9109455,,,,도서관,
아직 독립 못 한 책방,,마포구 마포대로 190 푸른약국 내,,,37.55091751,126.9557907,,,,도서관,
아침달,,마포구 성미산로 153-16 2층,,,37.56510695,126.9231097,,,,도서관,
아크앤북(신촌점),,서대문구 연세로 13 현대백화점 유플렉스 12층,,,37.55673784,126.9365597,,,,도서관,
아크앤북(월계점),,노원구 마들로3길 15 이마트 월계점 2층,,,37.62650936,127.0619798,,,,도서관,
아크앤북(이태원점),,용산구 장문로 23 지하 1층,,,37.52856556,126.9931075,,,,도서관,
아크앤북(잠실점),,송파구 올림픽로 300 롯데월드몰 4층,,,37.51375196,127.1044469,,,,도서관,
악어책방,,강서구 강서로45다길 30-27 초록아파트 단지내 상가동 102호,,,37.54528183,126.8329703,,,,도서관,
안도북스,,마포구 월드컵북로6길 87 2층 201호,,,37.56028501,126.9225799,,,,도서관,
알라딘 중고매장(가로수길점),,강남구 강남대로 152길45,,,37.51839445,127.0229862,,,,도서관,
알라딘 중고매장(강남점),,강남구 강남대로 438 지하 1층,,,37.50164281,127.0263361,,,,도서관,
알라딘 중고매장(강서홈플러스점),,강서구 화곡로 398 홈플러스강서점 4층,,,37.55846996,126.854819,,,,도서관,
